"GiftId","TripId"
77,1769
118,5023
152,1219
155,911
157,415
167,4378
218,4392
287,2333
296,1842
302,3831
309,3579
390,2817
424,1456
538,3289
569,222
576,4420
593,1658
669,3390
725,1984
1018,4484
1035,4854
1127,4514
1134,2383
1148,1544
1154,1753
1180,434
1238,4354
1294,2315
1300,752
1323,3267
1375,3709
1383,4284
1446,1191
1462,351
1610,911
1749,3749
1759,3184
1798,3936
1820,2260
1852,1797
1899,3488
1938,1079
1969,1959
2044,2297
2099,5208
2205,3857
2224,2308
2261,5246
2273,1084
2280,1991
2375,4679
2406,3064
2435,4858
2484,5232
2573,3791
2581,3966
2670,2290
2720,1334
2727,4971
2852,3405
2855,3350
2898,1051
2920,2764
2987,1808
2988,2218
3058,4637
3076,4077
3110,4972
3222,3962
3335,1217
3374,4289
3376,2692
3401,2088
3411,4959
3422,806
3441,237
3448,5150
3495,65
3502,45
3530,1941
3531,1899
3655,1706
3715,43
3769,2303
3803,1913
3821,1850
3832,3788
3860,2068
3881,5250
3901,2558
3973,3636
3994,1290
4050,1031
4156,1546
4177,837
4182,1955
4224,1458
4225,1183
4232,1887
4267,5101
4376,5132
4386,4451
4401,202
4464,3443
4645,3747
4657,1088
4730,3101
4837,350
4843,3461
4889,771
4904,4259
4914,532
4936,4098
4963,5191
4970,1438
5047,1638
5050,3284
5109,1111
5113,791
5153,3996
5158,198
5194,4812
5210,3748
5234,624
5262,3483
5276,293
5310,984
5420,2655
5442,5124
5465,2849
5471,770
5473,1449
5553,1307
5567,4713
5571,2735
5686,601
5782,403
5892,1331
5934,480
5937,3109
6021,109
6029,34
6055,517
6062,2545
6163,2724
6174,641
6278,155
6288,865
6332,4298
6425,836
6562,1044
6590,3418
6594,2430
6652,2355
6688,2698
6713,5083
6763,2636
6800,1902
6863,4147
6910,93
6968,2486
7021,1609
7110,4320
7115,701
7236,1301
7293,1052
7328,1100
7459,5027
7629,3514
7735,2047
7778,3956
7779,4744
7808,4855
7845,4746
7865,572
7898,1431
7992,972
8027,3545
8041,4694
8047,1438
8050,5000
8136,2282
8251,1118
8265,4748
8322,2056
8398,1204
8443,5179
8467,5224
8471,3667
8503,2576
8717,1178
8766,265
8800,201
8865,645
8912,5054
8946,1426
8953,329
9054,177
9131,3433
9224,3932
