"GiftId","TripId"
77,3719
118,1422
152,2359
155,3936
157,3738
167,922
218,1524
287,2031
296,3810
302,2364
309,1889
390,1291
424,4921
538,1565
569,4250
576,1669
593,1528
669,1278
725,2002
1018,4638
1035,3707
1127,4093
1134,3518
1148,3030
1154,4912
1180,520
1238,315
1294,4579
1300,2045
1323,2564
1375,364
1383,253
1446,1449
1462,3304
1610,3936
1749,211
1759,128
1798,839
1820,947
1852,3005
1899,4891
1938,1941
1969,1596
2044,4252
2099,366
2205,1710
2224,1202
2261,751
2273,1277
2280,1186
2375,3404
2406,878
2435,2626
2484,130
2573,3474
2581,3051
2670,3741
2720,1579
2727,473
2852,3411
2855,1426
2898,700
2920,1963
2987,1547
2988,1581
3058,5047
3076,3881
3110,5017
3222,1596
3335,1990
3374,1738
3376,4268
3401,558
3411,2714
3422,3552
3441,802
3448,91
3495,2883
3502,169
3530,3462
3531,839
3655,44
3715,750
3769,2088
3803,1249
3821,1432
3832,4672
3860,4212
3881,1744
3901,4418
3973,2022
3994,3461
4050,1539
4156,2896
4177,3075
4182,1498
4224,2294
4225,1351
4232,4542
4267,1488
4376,4445
4386,3797
4401,1526
4464,546
4645,1586
4657,3828
4730,1816
4837,1740
4843,777
4889,793
4904,3539
4914,2028
4936,117
4963,1448
4970,176
5047,1452
5050,2234
5109,4013
5113,3917
5153,965
5158,591
5194,2120
5210,54
5234,4673
5262,4146
5276,475
5310,2541
5420,2230
5442,1259
5465,4774
5471,1909
5473,1956
5553,656
5567,3138
5571,56
5686,1903
5782,4129
5892,4051
5934,2517
5937,1010
6021,329
6029,3048
6055,1761
6062,596
6163,3875
6174,4960
6278,4934
6288,947
6332,1326
6425,4930
6562,2085
6590,4062
6594,429
6652,4884
6688,2555
6713,1008
6763,3435
6800,1180
6863,800
6910,1307
6968,479
7021,3974
7110,4502
7115,1402
7236,1857
7293,3926
7328,2269
7459,226
7629,2987
7735,556
7778,1958
7779,2813
7808,4538
7845,3472
7865,808
7898,561
7992,1090
8027,2264
8041,3796
8047,1258
8050,4692
8136,456
8251,2396
8265,2674
8322,3314
8398,1722
8443,480
8467,4705
8471,2068
8503,2329
8717,2048
8766,4468
8800,4699
8865,283
8912,4612
8946,3958
8953,3341
9054,895
9131,1802
9224,2289
9351,2693
9413,4594
9474,3158
9478,4424
9510,4836
9525,594
9543,248
9601,4563
9616,2146
9639,4153
9678,1695
9847,384
9886,3278
9896,1768
9963,3717
10002,4337
10141,4947
10229,2666
10235,831
10299,12
10337,3810
10339,2464
10344,4202
10397,2928
10506,1508
10539,3835
10557,958
10683,4442
10692,3049
10740,3778
10802,4927
10834,1539
10870,3078
10882,1041
10948,4523
10966,3533
11002,3521
11004,2228
11064,2797
11071,4494
11091,3022
11142,3218
11155,2230
11211,2138
11234,4373
11350,2096
11397,345
11427,2515
11439,4792
11591,3605
11605,1009
11624,3079
11632,2604
11645,475
11677,4471
11683,2521
11802,4913
11842,2097
11925,2282
11943,4724
12074,90
12094,4494
12104,1515
12127,63
12205,1386
12227,2613
12240,4285
12265,4868
12285,2788
12305,1510
12317,4686
12339,2505
12404,3262
12436,942
12484,1311
12530,14
12695,3616
12773,2986
12826,983
12872,2808
12998,654
13030,3978
13042,2908
13058,1619
13078,3727
13124,3848
13157,4597
13226,4176
13292,4535
13318,4255
13335,181
13402,3410
13478,1598
13539,1919
13550,4600
13562,2217
13572,4596
13743,195
13783,4117
13827,1448
13921,3735
13932,2368
14020,2763
14032,1506
14060,4092
14119,3827
14146,790
14237,3779
14301,1524
14327,2677
14331,1193
14449,1838
14472,1201
14473,1874
14545,2314
14558,4628
14691,15
14709,1123
14727,2997
14784,5013
14816,262
14848,4545
14850,4990
14862,4960
14955,608
14971,762
15082,485
15252,3060
15284,4041
15299,3549
15310,3844
15351,2180
15380,4452
15415,4289
15563,2534
15609,2815
15678,4507
15686,4308
15704,4126
15735,4355
15787,4665
15815,4470
15846,3218
15861,4070
15890,3476
15904,2835
15933,4048
15943,4067
16024,1174
16028,1167
16072,217
16089,3230
16146,4088
16215,3678
16279,688
16283,4955
16336,2834
16343,4641
16386,3139
16443,1885
16580,3199
16634,1445
16682,2306
16699,3659
16704,2394
16716,4243
16731,2405
16752,2742
16775,84
16777,2048
16870,2602
16876,2404
16934,5020
16944,2498
16949,4783
16960,2042
16985,2276
16999,2929
17131,3952
17338,2639
17369,1741
17411,5032
17413,1823
17485,2536
17505,4913
17573,4375
17649,4183
17760,1606
17793,4985
17857,4746
17871,2926
17943,942
17968,2236
17989,2251
18034,4818
18043,3858
18065,4716
18067,554
18111,3032
18132,4820
18154,2034
18168,2223
18240,18
18248,2320
18272,3494
18323,2002
18325,4909
18332,793
18360,1326
18378,4320
18411,211
18435,524
18472,3959
18487,2905
18505,4392
18523,1238
18525,4104
18533,436
18562,250
18602,2881
18676,3171
18726,2013
18755,3426
18820,805
18826,4252
18842,629
18872,4796
18878,1386
18929,26
18930,4200
19000,2322
19005,1924
19053,2751
19095,1829
19151,495
19181,1324
19243,1647
19281,3942
19286,2910
19289,2041
19293,2987
19604,4782
19678,3537
19773,176
19785,1062
19830,3761
19867,3335
20000,3996
20044,3
20089,787
20106,2716
20126,1082
20158,4133
20159,3532
20217,3653
20259,1860
20266,4134
20302,2270
20393,1902
20397,4871
20525,281
20548,1721
20592,824
20660,2609
20685,3115
20713,4510
20768,3964
20805,4782
20825,1696
20833,423
20865,2914
20866,4431
20959,3412
20990,4284
21099,2279
21130,3514
21155,2593
21159,238
21182,1588
21226,4641
21294,3927
21336,596
21343,3142
21674,1349
21723,3344
21785,2501
21882,992
21917,3629
21992,1942
22046,1768
22093,275
22160,3274
22173,3442
22242,4146
22339,4593
22357,3917
22384,595
22389,3640
22452,4287
22503,4890
22510,4002
22614,1870
22619,4447
22688,1684
22691,4054
22747,1731
22845,1085
23003,942
23008,3304
23018,4944
23082,4862
23105,1746
23134,2337
23139,48
23199,982
23210,130
23250,4457
23313,4422
23355,3055
23431,1971
23632,464
23638,1289
23664,2051
23686,1311
23690,2105
23751,3457
23810,1182
23813,971
23817,4159
23846,3914
23870,4036
23962,1918
24020,5050
24068,2444
24071,3377
24080,2971
24096,3154
24135,882
24173,2938
24181,504
24212,3874
24226,5050
24359,3253
24377,2412
24463,1567
24471,1980
24539,1715
24570,3690
24587,1838
24605,4073
24618,2611
24621,2514
24664,311
24693,1471
24694,2054
24701,900
24794,4758
24842,1492
24847,350
24937,3553
24941,4519
24983,539
25010,3605
25028,3425
25156,505
25185,957
25276,765
25305,3616
25336,4296
25375,1568
25401,424
25502,949
25512,2835
25762,1746
25801,2939
25825,2671
25874,30
25959,2760
25982,3008
26053,3840
26190,4149
26298,4739
26359,3400
26395,4942
26398,3751
26520,3487
26543,4923
26550,1886
26551,1185
26627,1094
26777,600
26802,627
26808,3842
26819,2183
27005,2499
27010,174
27085,4704
27100,4390
27115,2072
27142,852
27148,3141
27266,4653
27338,2733
27405,4846
27506,635
27612,4081
27645,4775
27662,4751
27689,2862
27717,3722
27732,3356
27758,947
27768,3749
27778,4087
27842,463
27862,29
27958,2378
28033,1991
28061,1529
28069,386
28073,4128
28074,4398
28181,1131
28337,133
28376,3521
28428,638
28454,1536
28455,3834
28544,352
28568,4978
28626,4304
28700,2595
28714,1915
28719,5025
28732,4713
28836,4638
28837,935
28862,4870
28903,832
28942,1314
28992,1439
28996,3289
29009,133
29037,4653
29109,3261
29198,2134
29254,2726
29258,1890
29318,487
29328,2493
29396,784
29402,3445
29475,2328
29481,4425
29522,4613
29591,606
29597,5017
29604,625
29660,1456
29661,262
29773,1225
29842,629
29860,891
29870,4902
29915,2815
29917,2257
30046,1680
30053,2322
30071,2805
30082,1762
30083,356
30143,1551
30147,1188
30198,3003
30211,1247
30258,1713
30288,1849
30311,3391
30383,4001
30495,2576
30520,2469
30531,4037
30597,769
30692,3928
30815,356
30819,3243
30916,2289
30979,4833
31067,1686
31132,4489
31140,4162
31155,612
31211,836
31212,4451
31293,215
31337,875
31400,2147
31467,1290
31476,1616
31511,2494
31519,4867
31600,3985
31658,2172
31668,1811
31671,393
31683,3407
31693,2099
31713,2566
31744,3452
31821,545
31834,4199
31872,2110
31958,2946
32003,4687
32011,595
32050,1948
32124,927
32170,1858
32235,3099
32279,2210
32379,1339
32380,3795
32387,3876
32390,222
32393,1706
32427,1664
32470,593
32532,2005
32534,3912
32563,1139
32581,3572
32622,4931
32631,1026
32664,3563
32674,3163
32807,3151
32833,4785
32923,4659
32962,1825
32994,484
33031,535
33065,1532
33099,4913
33120,4678
33150,2835
33195,2762
33213,1467
33224,410
33291,2246
33335,1168
33369,732
33424,4733
33428,3007
33449,2554
33476,4043
33498,4754
33533,1918
33590,3106
33672,4938
33680,3465
33681,1220
33692,1855
33707,3859
33734,4386
33762,3705
33772,4588
33876,727
33942,1726
33946,4247
33953,4161
34118,1977
34170,5043
34208,4276
34213,1953
34268,218
34301,1528
34309,2169
34333,1022
34343,4451
34416,1948
34465,1412
34550,4807
34668,1049
34670,524
34683,3315
34697,3101
34706,1041
34738,4290
34768,4430
34822,4000
34903,678
34910,4652
35030,97
35075,1132
35160,120
35213,833
35229,4946
35246,890
35321,48
35352,2903
35367,2572
35435,3369
35492,4703
35519,3620
35620,1195
35636,4818
35711,939
35785,2804
35840,3897
35855,3555
35874,4491
36096,564
36140,716
36188,1907
36220,551
36224,4265
36238,2392
36273,391
36285,3597
36290,600
36331,4426
36357,581
36452,3078
36475,2084
36511,664
36527,1100
36537,3041
36585,2545
36656,1931
36667,30
36668,455
36669,1786
36704,8
36718,974
36759,4999
36807,2266
36904,976
36923,4178
36928,2871
37029,23
37082,2407
37083,2716
37095,1566
37159,1782
37166,1309
37174,3762
37264,4523
37321,4091
37413,753
37432,4156
37478,227
37489,3651
37508,4835
37515,959
