"GiftId","TripId"
77,61
118,3428
152,4325
155,3933
157,474
167,1987
218,4775
287,3363
296,2219
302,2919
309,730
390,2052
424,1813
538,728
569,3116
576,5001
593,451
669,3964
725,4385
1018,3780
1035,4862
1127,5230
1134,494
1148,2376
1154,2291
1180,2640
1238,1166
1294,5119
1300,717
1323,4977
1375,5240
1383,695
1446,4250
1462,1765
1610,3933
1749,4437
1759,2664
1798,4326
1820,4057
1852,2955
1899,3197
1938,5225
1969,3185
2044,2036
2099,864
2205,1684
2224,1386
2261,2440
2273,3437
2280,4037
2375,1686
2406,1389
2435,1968
2484,1517
2573,3413
2581,3901
2670,3730
2720,3757
2727,4945
2852,2409
2855,1873
2898,1104
2920,2130
2987,4226
2988,4951
3058,920
3076,3108
3110,4172
3222,3185
3335,1487
3374,3353
3376,1196
3401,2761
3411,160
3422,1925
3441,3750
3448,1907
3495,4843
3502,4715
3530,720
3531,317
3655,1297
3715,122
3769,4846
3803,3339
3821,3343
3832,2569
3860,1486
3881,4906
3901,2287
3973,4822
3994,1328
4050,1309
4156,1732
4177,1770
4182,4712
4224,2161
4225,248
4232,3616
4267,1886
4376,4167
4386,5019
4401,4868
4464,1772
4645,1545
4657,1086
4730,4965
4837,4675
4843,853
4889,72
4904,992
4914,416
4936,1565
4963,1837
4970,4683
5047,3131
5050,4910
5109,3591
5113,256
5153,689
5158,473
5194,3121
5210,2575
5234,711
5262,1494
5276,4089
5310,5037
5420,2848
5442,1914
5465,3764
5471,5018
5473,508
5553,110
5567,3252
5571,4409
5686,4399
5782,1509
5892,4202
5934,425
5937,2318
6021,4532
6029,773
6055,4835
6062,1110
6163,4056
6174,1052
6278,2037
6288,5013
6332,683
6425,468
6562,2223
6590,2133
6594,5204
6652,1905
6688,2847
6713,1227
6763,1484
6800,2700
6863,2943
6910,3810
6968,3729
7021,132
7110,869
7115,3215
7236,2087
7293,1278
7328,196
7459,4857
7629,3831
7735,1097
7778,5077
7779,4855
7808,2690
7845,2462
7865,4500
7898,2902
7992,5250
8027,4791
8041,844
8047,4683
8050,3435
8136,842
8251,239
8265,3115
8322,1754
8398,25
8443,4859
8467,4745
8471,1194
8503,3495
8717,3398
8766,559
8800,1360
8865,2937
8912,4059
8946,4944
8953,5185
9054,3662
9131,3731
9224,2010
9351,4931
9413,3084
9474,3059
9478,2504
9510,2475
9525,544
9543,3180
9601,2401
9616,284
9639,393
9678,2080
9847,41
9886,4723
9896,1755
9963,2776
10002,542
10141,1170
10229,883
10235,4251
10299,4848
10337,2219
10339,3090
10344,1545
10397,2796
10506,3722
10539,3570
10557,4996
10683,247
10692,4078
10740,919
10802,4988
10834,1309
10870,2429
10882,171
10948,3013
10966,2143
11002,4627
11004,1050
11064,1074
11071,3388
11091,995
11142,3852
11155,2848
11211,225
11234,1080
11350,1688
11397,1949
11427,3824
11439,3762
11591,3243
11605,4170
11624,4524
11632,2082
11645,4089
11677,2417
11683,1394
11802,488
11842,3110
11925,3251
11943,3160
12074,3832
12094,294
12104,3899
12127,2263
12205,1531
12227,2695
12240,5154
12265,2971
12285,3640
12305,3223
12317,1690
12339,4641
12404,4752
12436,4655
12484,3946
12530,3189
12695,2610
12773,4432
12826,176
12872,3281
12998,4285
13030,4559
13042,3250
13058,1927
13078,868
13124,3223
13157,4828
13226,3189
13292,4461
13318,1773
13335,3364
13402,4813
13478,5219
13539,4069
13550,154
13562,4650
13572,1432
13743,2163
13783,2419
13827,1837
13921,894
13932,4753
14020,615
14032,1071
14060,319
14119,4334
14146,1767
14237,3809
14301,1984
14327,4426
14331,1874
14449,4325
14472,2279
14473,4653
14545,4514
14558,5117
14691,4878
14709,2594
14727,2786
14784,4833
14816,2656
14848,3043
14850,2592
14862,1318
14955,1734
14971,1800
15082,647
15252,994
15284,4659
15299,3003
15310,3263
15351,1064
15380,1841
15415,3577
15563,3895
15609,1451
15678,3554
15686,4464
15704,3440
15735,4087
15787,2213
15815,2987
15846,3852
15861,3597
15890,2940
15904,2448
15933,1758
15943,3977
16024,1964
16028,644
16072,3486
16089,2486
16146,5210
16215,4902
16279,1820
16283,270
16336,1876
16343,3881
16386,2925
16443,2820
16580,665
16634,3917
16682,2682
16699,3331
16704,1746
16716,1034
16731,837
16752,1367
16775,1208
16777,2647
16870,813
16876,3789
16934,4190
16944,318
16949,5055
16960,1318
16985,4394
16999,4071
17131,1857
17338,3144
17369,619
17411,4679
17413,4295
17485,3996
17505,488
17573,100
17649,750
17760,3792
17793,3148
17857,4270
17871,2822
17943,1079
17968,2371
17989,3951
18034,952
18043,5196
18065,4597
18067,3787
18111,2179
18132,1214
18154,1076
18168,1032
18240,3636
18248,265
18272,2951
18323,524
18325,2620
18332,72
18360,3847
18378,1405
18411,4437
18435,961
18472,3283
18487,4595
18505,2264
18523,843
18525,3732
18533,5064
18562,2724
18602,930
18676,2032
18726,1300
18755,1756
18820,2395
18826,2036
18842,4986
18872,638
18878,1531
18929,4654
18930,1069
19000,1169
19005,1613
19053,3594
19095,5147
19151,2575
19181,1543
19243,4197
19281,1659
19286,3117
19289,2710
19293,3831
19604,1923
19678,5019
19773,4683
19785,3784
19830,415
19867,1733
20000,2757
20044,417
20089,3519
20106,404
20126,3622
20158,2274
20159,772
20217,3201
20259,3233
20266,5059
20302,972
20393,2652
20397,1849
20525,4811
20548,2188
20592,1313
20660,4842
20685,3389
20713,3553
20768,4749
20805,1923
20825,4471
20833,3014
20865,1662
20866,187
20959,4124
20990,2605
21099,5194
21130,4969
21155,2148
21159,2082
21182,1851
21226,911
21294,230
21336,1110
21343,3450
21674,1497
21723,2674
21785,5018
21882,1285
21917,5052
21992,4994
22046,1755
22093,4391
22160,3779
22173,3356
22242,1494
22339,1814
22357,3392
22384,859
22389,4970
22452,2980
22503,630
22510,2616
22614,3602
22619,269
22688,1006
22691,2041
22747,2631
22845,4261
23003,941
23008,4528
23018,104
23082,4703
23105,4781
23134,4787
23139,4662
23199,4990
23210,1506
23250,37
23313,1917
23355,609
23431,2123
23632,2364
23638,2996
23664,3562
23686,3946
23690,529
23751,3181
23810,4008
23813,4585
23817,229
23846,1675
23870,2285
23962,2804
24020,2757
24068,878
24071,1736
24080,2083
24096,2482
24135,174
24173,125
24181,2107
24212,21
24226,2757
24359,1559
24377,879
24463,3097
24471,2830
24539,2574
24570,5162
24587,2173
24605,4249
24618,3260
24621,1863
24664,2653
24693,3
24694,741
24701,723
24794,4807
24842,2566
24847,5089
24937,2328
24941,2672
24983,1081
25010,3243
25028,4428
25156,4875
25185,1520
25276,4863
25305,5116
25336,1770
25375,4737
25401,2880
25502,3193
25512,2448
25762,4781
25801,1496
25825,3397
25874,3386
25959,155
25982,4840
26053,3213
26190,493
26298,1116
26359,2026
26395,4064
26398,2467
26520,3523
26543,5170
26550,35
26551,4832
26627,1256
26777,5087
26802,2541
26808,3369
26819,106
27005,4367
27010,4252
27085,1558
27100,2011
27115,3913
27142,4481
27148,4137
27266,4664
27338,311
27405,1990
27506,4289
27612,476
27645,43
27662,144
27689,120
27717,3595
27732,49
27758,5013
27768,149
27778,5117
27842,931
27862,881
27958,4753
28033,203
28061,856
28069,227
28073,1929
28074,1186
28181,264
28337,1911
28376,4627
28428,2814
28454,3293
28455,156
28544,4238
28568,929
28626,3253
28700,5125
28714,3508
28719,733
28732,2166
28836,123
28837,4990
28862,4527
28903,354
28942,1001
28992,2899
28996,1793
29009,1911
29037,4664
29109,1769
29198,3897
29254,5264
29258,2981
29318,3164
29328,2422
29396,2081
29402,3768
29475,61
29481,1327
29522,1594
29591,3454
29597,4172
29604,4068
29660,3409
29661,3708
29773,806
29842,4986
29860,246
29870,2783
29915,391
29917,2318
30046,3565
30053,1169
30071,3119
30082,855
30083,302
30143,916
30147,1247
30198,268
30211,4081
30258,1764
30288,2024
30311,1035
30383,2670
30495,2174
30520,1480
30531,1072
30597,151
30692,945
30815,302
30819,4956
30916,2010
30979,827
31067,1850
31132,4837
31140,2740
31155,897
31211,966
31212,2784
31293,2432
31337,2239
31400,4661
31467,2455
31476,2404
31511,4583
31519,3447
31600,2508
31658,4030
31668,79
31671,3634
31683,183
31693,1459
31713,1995
31744,1205
31821,2728
31834,3505
31872,1937
31958,2352
32003,1224
32011,5083
32050,5089
32124,9
32170,219
32235,18
32279,1748
32379,4677
32380,3237
32387,3239
32390,3522
32393,3819
32427,220
32470,2712
32532,3393
32534,3360
32563,4019
32581,5054
32622,4324
32631,4722
32664,3718
32674,1415
32807,913
32833,3546
32923,4507
32962,2009
32994,1316
33031,94
33065,4398
33099,3965
33120,18
33150,2448
33195,63
33213,522
33224,1128
33291,2945
33335,279
33369,3153
33424,142
33428,1043
33449,1096
33476,3029
33498,462
33533,2804
33590,5031
33672,2913
33680,282
33681,205
33692,2270
33707,3468
33734,1957
33762,4440
33772,5093
33876,2606
33942,5086
33946,1361
33953,2078
34118,2827
34170,5013
34208,3045
34213,1722
34268,3349
34301,5250
34309,2158
34333,2431
34343,2784
34416,2737
34465,1697
34550,2469
34668,2967
34670,961
34683,1512
34697,3511
34706,1780
34738,1884
34768,3332
34822,2451
34903,2116
34910,4192
35030,735
35075,5254
35160,4803
35213,594
35229,3999
35246,706
35321,4662
35352,663
35367,3077
35435,5190
35492,4548
35519,4054
35620,1668
35636,952
35711,347
35785,1527
35840,2219
35855,2339
35874,3777
36096,4870
36140,4183
36188,423
36220,2967
36224,3815
36238,3427
36273,4531
36285,3990
36290,4597
36331,2028
36357,209
36452,2429
36475,3317
36511,185
36527,3557
36537,742
36585,5094
36656,4651
36667,2038
36668,557
36669,2751
36704,2425
36718,51
36759,4407
36807,177
36904,2708
36923,1913
36928,2985
37029,1699
37082,4997
37083,3048
37095,120
37159,5229
37166,2869
37174,2450
37264,1367
37321,3019
37413,1977
37432,1520
37478,2790
37489,4271
37508,1959
37515,2340
37591,1295
37626,3886
37664,3871
37666,1966
37867,3994
37960,3721
38010,755
38046,1752
38075,2819
38086,83
38196,2465
38246,4646
38253,3365
38352,1232
38392,423
38468,820
38503,433
38522,987
38583,3395
38626,4340
38765,4056
38795,5126
38803,3898
38804,2981
38837,1645
38899,2864
38910,1624
38946,1699
38981,442
39064,3912
39088,3981
39116,3433
39168,164
39187,4760
39222,4283
39228,3493
39230,3128
