"GiftId","TripId"
77,3384
118,3763
152,4359
155,4456
157,3209
167,1062
218,5204
287,571
296,4108
302,3711
309,546
390,3057
424,3401
538,4952
569,2609
576,4007
593,2783
669,4950
725,2344
1018,189
1035,758
1127,1993
1134,3602
1148,3127
1154,1068
1180,4944
1238,611
1294,1536
1300,265
1323,3391
1375,2780
1383,1946
1446,5241
1462,1316
1610,4456
1749,3098
1759,1388
1798,5230
1820,3537
1852,4033
1899,474
1938,1704
1969,2276
2044,531
2099,3758
2205,2561
2224,3474
2261,1466
2273,4611
2280,3149
2375,1448
2406,1779
2435,5161
2484,1426
2573,1182
2581,715
2670,1368
2720,3278
2727,1580
2852,5077
2855,1822
2898,4326
2920,4979
2987,2839
2988,2391
3058,3490
3076,2611
3110,3528
3222,2276
3335,2998
3374,2118
3376,551
3401,1101
3411,4487
3422,3623
3441,2630
3448,3687
3495,1885
3502,296
3530,3448
3531,5230
3655,2664
3715,4376
3769,2367
3803,3662
3821,1261
3832,3765
3860,2769
3881,2507
3901,2414
3973,3903
3994,259
4050,1422
4156,736
4177,4021
4182,3182
4224,1223
4225,4690
4232,3147
4267,1493
4376,4900
4386,4543
4401,2527
4464,107
4645,4494
4657,1090
4730,2311
4837,3861
4843,2091
4889,201
4904,934
4914,1083
4936,3890
4963,1690
4970,5124
5047,4209
5050,2178
5109,4051
5113,4198
5153,3483
5158,1549
5194,1463
5210,4065
5234,2004
5262,5127
5276,4450
5310,2775
5420,3175
5442,5154
5465,2827
5471,3876
5473,1873
5553,3116
5567,2727
5571,4381
5686,1514
5782,918
5892,4811
5934,2129
5937,1528
6021,1532
6029,4499
6055,3450
6062,4724
6163,497
6174,3565
6278,2834
6288,4651
6332,3752
6425,1158
6562,720
6590,4710
6594,67
6652,138
6688,1094
6713,1348
6763,1080
6800,2482
6863,284
6910,2387
6968,1737
7021,3475
7110,2809
7115,682
7236,1122
7293,1761
7328,2888
7459,96
7629,3326
7735,2265
7778,2233
7779,1521
7808,1389
7845,2573
7865,2275
7898,184
7992,99
8027,466
8041,3487
8047,3809
8050,2657
8136,1449
8251,2017
8265,3454
8322,443
8398,3305
8443,1929
8467,3004
8471,1491
8503,4693
8717,4631
8766,359
8800,1315
8865,4621
8912,3499
8946,2189
8953,32
9054,4961
9131,2406
9224,3345
9351,4278
9413,1692
9474,3614
9478,210
9510,1146
9525,1609
9543,2152
9601,386
9616,2676
9639,5017
9678,1033
9847,4685
9886,906
9896,426
9963,251
10002,252
10141,3588
10229,2889
10235,1320
10299,1056
10337,4108
10339,4510
10344,4494
10397,1512
10506,2705
10539,1836
10557,2335
10683,543
10692,4917
10740,4479
10802,1115
10834,1375
10870,336
10882,1978
10948,4534
10966,5120
11002,4880
11004,3716
11064,3936
11071,2844
11091,3352
11142,167
11155,3175
11211,2789
11234,3987
11350,737
11397,3091
11427,3418
11439,263
11591,4452
11605,1174
11624,285
11632,3453
11645,4450
11677,1425
11683,4839
11802,417
11842,4583
11925,3458
11943,2455
12074,2952
12094,2844
12104,3340
12127,2885
12205,8
12227,1212
12240,1364
12265,14
12285,1867
12305,700
12317,1427
12339,3866
12404,3945
12436,2065
12484,753
12530,185
12695,1431
12773,5081
12826,2278
12872,3513
12998,5170
13030,2200
13042,3167
13058,3130
13078,2451
13124,2922
13157,106
13226,185
13292,3279
13318,1027
13335,965
13402,1667
13478,2720
13539,3215
13550,334
13562,3284
13572,4904
13743,4912
13783,4818
13827,1690
13921,4207
13932,4114
14020,905
14032,4299
14060,3162
14119,3615
14146,3769
14237,4557
14301,1199
14327,3652
14331,556
14449,1966
14472,3373
14473,3338
14545,1474
14558,832
14691,5148
14709,5176
14727,2179
14784,2253
14816,4675
14848,3233
14850,397
14862,3565
14955,1933
14971,3677
15082,1940
15252,842
15284,4465
15299,3554
15310,176
15351,91
15380,5228
15415,222
15563,4269
15609,435
15678,1133
15686,2384
15704,3587
15735,2430
15787,584
15815,4734
15846,167
15861,3051
15890,2439
15904,4549
15933,1720
15943,4254
16024,880
16028,2808
16072,3092
16089,4143
16146,3140
16215,877
16279,3151
16283,1800
16336,896
16343,1748
16386,168
16443,4798
16580,2631
16634,2103
16682,4393
16699,2848
16704,626
16716,2984
16731,203
16752,2673
16775,338
16777,1830
16870,3108
16876,4720
16934,1892
16944,3002
16949,275
16960,5035
16985,840
16999,847
17131,4678
17338,1824
17369,2134
17411,3365
17413,465
17485,2851
17505,417
17573,2754
17649,1711
17760,3356
17793,2145
17857,5217
17871,119
17943,4018
17968,941
17989,1564
18034,5206
18043,1311
18065,788
18067,39
18111,1535
18132,3944
18154,4660
18168,1944
18240,2291
18248,618
18272,4310
18323,2344
18325,1913
18332,201
18360,3497
18378,4752
18411,3098
18435,1377
18472,5180
18487,3206
18505,2985
18523,4737
18525,2468
18533,4997
18562,4891
18602,2811
18676,4046
18726,1833
18755,3414
18820,2644
18826,531
18842,4679
18872,946
18878,1181
18929,4898
18930,4989
19000,3869
19005,3412
19053,416
19095,2079
19151,1673
19181,4439
19243,514
19281,5246
19286,2871
19289,5087
19293,3326
19604,2183
19678,4543
19773,5124
19785,3476
19830,1408
19867,944
20000,1224
20044,1665
20089,5038
20106,5156
20126,739
20158,946
20159,3398
20217,3440
20259,4279
20266,4579
20302,2165
20393,1969
20397,2546
20525,2590
20548,2863
20592,1644
20660,2343
20685,3900
20713,3851
20768,4992
20805,2183
20825,1453
20833,5212
20865,656
20866,1618
20959,3865
20990,709
21099,803
21130,1366
21155,5086
21159,1368
21182,738
21226,1748
21294,3831
21336,4724
21343,4319
21674,2787
21723,2881
21785,3876
21882,4581
21917,412
21992,1194
22046,426
22093,455
22160,4872
22173,3390
22242,5127
22339,3055
22357,2965
22384,4847
22389,1997
