"GiftId","TripId"
77,295
118,1919
152,2322
155,177
157,469
167,1372
218,593
287,3463
296,3039
302,1824
309,2180
390,3806
424,4976
538,5147
569,806
576,2230
593,2169
669,837
725,4071
1018,3969
1035,3925
1127,1160
1134,4629
1148,4961
1154,72
1180,2212
1238,1194
1294,3245
1300,1111
1323,531
1375,3945
1383,3739
1446,1370
1462,1726
1610,177
1749,530
1759,3353
1798,227
1820,1373
1852,4249
1899,5051
1938,267
1969,3714
2044,1594
2099,2188
2205,3072
2224,4435
2261,3757
2273,3835
2280,2265
2375,3048
2406,2199
2435,509
2484,1234
2573,3235
2581,559
2670,778
2720,4669
2727,1844
2852,3652
2855,2003
2898,4706
2920,4756
2987,1770
2988,2946
3058,2440
3076,4501
3110,3648
3222,131
3335,949
3374,386
3376,1070
3401,566
3411,75
3422,2073
3441,2044
3448,2675
3495,4605
3502,288
3530,4472
3531,4348
3655,4100
3715,2901
3769,4135
3803,264
3821,4886
3832,1573
3860,3746
3881,4336
3901,2082
3973,2184
3994,1085
4050,2009
4156,672
4177,1276
4182,1422
4224,649
4225,2327
4232,5087
4267,1263
4376,4939
4386,1142
4401,2672
4464,1378
4645,1547
4657,2769
4730,3758
4837,4368
4843,2786
4889,2480
4904,2351
4914,4258
4936,381
4963,4981
4970,1702
5047,554
5050,2399
5109,2600
5113,3761
5153,4669
5158,695
5194,2836
5210,3468
5234,1990
5262,833
5276,2649
5310,2667
5420,4918
5442,2484
5465,1190
5471,1927
5473,3692
5553,4496
5567,4396
5571,3886
5686,4223
5782,3581
5892,2715
5934,5164
5937,2214
6021,2868
6029,5067
6055,2676
6062,3075
6163,1865
6174,1854
6278,2339
6288,2592
6332,1274
6425,177
6562,3763
6590,3086
6594,3954
6652,2428
6688,1962
6713,2059
6763,1176
6800,3343
6863,4899
6910,877
6968,3999
7021,2937
7110,5240
7115,5019
7236,1472
7293,2557
7328,5133
7459,2657
7629,488
7735,4314
7778,4294
7779,3862
7808,4499
7845,2531
7865,3231
7898,864
7992,4072
8027,3611
8041,2743
8047,5005
8050,1411
8136,2183
8251,49
8265,3021
8322,2255
8398,4213
8443,3407
8467,1193
8471,3633
8503,3645
8717,1124
8766,221
8800,231
8865,462
8912,2436
8946,4805
8953,2497
9054,2340
9131,1672
9224,3587
9351,1480
9413,2437
9474,1459
9478,2584
9510,63
9525,1758
9543,932
9601,3496
9616,4706
9639,4831
9678,3182
9847,992
9886,2603
9896,3841
9963,3606
10002,1414
10141,4384
10229,5083
10235,2035
10299,4215
10337,3039
10339,2555
10344,1753
10397,1925
10506,3423
10539,4482
10557,3534
10683,222
10692,1871
10740,1038
10802,1802
10834,4570
10870,4369
10882,5085
10948,426
10966,4853
11002,163
11004,4526
11064,2370
11071,2915
11091,3398
11142,4206
11155,4918
11211,4654
11234,3473
11350,4912
11397,2380
11427,1397
11439,2506
11591,3984
11605,494
11624,1331
11632,3293
11645,2649
11677,1958
11683,134
11802,1602
11842,893
11925,2068
11943,3142
12074,2197
12094,2365
12104,1198
12127,1840
12205,2093
12227,3462
12240,828
12265,1689
12285,4435
12305,4984
12317,769
12339,747
12404,4210
12436,2761
12484,4412
12530,396
12695,511
12773,2744
12826,817
12872,1641
12998,2948
13030,4407
13042,3840
13058,4700
13078,788
13124,2057
13157,1652
13226,396
13292,3712
13318,4447
13335,1721
13402,3558
13478,4971
13539,3327
13550,2157
13562,2058
13572,4045
13743,5111
13783,5200
13827,5181
13921,641
13932,2359
14020,2972
14032,1839
14060,2900
14119,3248
14146,4695
14237,4730
14301,2880
14327,4138
14331,4272
14449,105
14472,5190
14473,2976
14545,3855
14558,855
14691,5257
14709,2224
14727,1943
14784,1899
14816,4960
14848,1289
14850,1646
14862,3363
14955,4434
14971,1021
15082,1416
15252,3756
15284,3024
15299,362
15310,2138
15351,3215
15380,4200
15415,1427
15563,2961
15609,3944
15678,2888
15686,2113
15704,4751
15735,2819
15787,4758
15815,4617
15846,4206
15861,849
15890,77
15904,5256
15933,2281
15943,2673
16024,2990
16028,3876
16072,3186
16089,2057
16146,2503
16215,1966
16279,55
16283,650
16336,2889
16343,207
16386,3200
16443,3518
16580,3430
16634,2271
16682,5238
16699,417
16704,2750
16716,4639
16731,4844
16752,130
16775,4219
16777,4536
16870,2444
16876,3509
16934,5011
16944,2924
16949,4356
16960,2816
16985,577
16999,4588
17131,4815
17338,4127
17369,725
17411,1015
17413,505
17485,982
17505,1602
17573,3296
17649,3312
17760,1338
17793,393
17857,3045
17871,4438
17943,4202
17968,4785
17989,4019
18034,2164
18043,2337
18065,1180
18067,3844
18111,4875
18132,997
18154,850
18168,4492
18240,1410
18248,842
18272,1299
18323,4071
18325,5055
18332,2480
18360,1673
18378,131
18411,5036
18435,728
18472,4646
18487,2204
18505,3909
18523,4373
18525,2883
18533,320
18562,3807
18602,45
18676,3098
18726,2601
18755,585
18820,2857
18826,1594
18842,2013
18872,3890
18878,2093
18929,1200
18930,3711
19000,4946
19005,4791
19053,1755
19095,5116
19151,1428
19181,2896
19243,3953
19281,4622
19286,1803
19289,2241
19293,488
19604,2447
19678,1142
19773,1702
19785,4560
19830,888
19867,4344
20000,4364
20044,5125
20089,1590
20106,3316
20126,1662
20158,1626
20159,2588
20217,5162
20259,1104
20266,4030
20302,4811
20393,4883
20397,3584
20525,357
20548,4738
20592,589
20660,4626
20685,3631
20713,4979
20768,4753
20805,4167
20825,3697
20833,4041
20865,49
20866,2706
20959,5102
20990,5101
21099,1382
21130,1175
21155,169
21159,1222
21182,1152
21226,207
21294,4703
21336,3075
21343,2922
21674,2884
21723,1771
21785,2847
21882,1903
21917,891
21992,2216
22046,3841
22093,3429
22160,3576
22173,3490
22242,833
22339,3295
22357,3761
22384,3508
22389,1188
22452,5143
22503,1064
22510,4327
22614,3437
22619,3901
22688,189
22691,1813
22747,4339
22845,1451
23003,977
23008,1726
23018,391
23082,4799
23105,929
23134,4927
23139,1786
23199,1446
23210,1234
23250,621
23313,2736
23355,2259
23431,1922
23632,1795
23638,1224
23664,2988
23686,4412
23690,1647
23751,2393
23810,2521
23813,2303
23817,1101
23846,4659
23870,1566
23962,218
24020,2728
24068,1756
24071,944
24080,2940
24096,1442
24135,1134
24173,442
24181,1196
24212,165
24226,2728
24359,2080
24377,5032
24463,4634
24471,318
24539,4607
24570,4914
24587,105
24605,4230
24618,2899
24621,5216
24664,4998
24693,898
24694,4559
24701,602
24794,3818
24842,879
24847,1897
24937,2640
24941,1947
24983,3260
25010,3984
25028,247
25156,193
25185,2619
25276,619
25305,511
25336,3247
25375,1102
25401,3613
25502,5201
25512,534
25762,3357
25801,1283
25825,1863
25874,4690
25959,624
25982,3804
26053,93
26190,1390
26298,1783
26359,3104
26395,5013
26398,1141
26520,2043
26543,2345
26550,4829
26551,355
26627,3387
26777,913
26802,2423
26808,4544
26819,2513
27005,502
27010,4549
27085,4571
27100,2270
27115,659
27142,4479
27148,3535
27266,4592
27338,3831
27405,1063
27506,1835
27612,4109
27645,107
27662,2278
27689,378
27717,5249
27732,3074
27758,2592
27768,1126
27778,855
27842,4023
27862,3288
27958,4965
28033,321
28061,1325
28069,1517
28073,4859
28074,2664
28181,1376
28337,692
28376,163
28428,1559
28454,3077
28455,2227
28544,2087
28568,3882
28626,1861
28700,3812
28714,4382
28719,4325
28732,1625
28836,3969
28837,1826
28862,3070
28903,4668
28942,3025
28992,720
28996,3544
29009,692
29037,4592
29109,2361
29198,3403
29254,2838
29258,1446
29318,487
29328,2870
29396,2907
29402,4131
29475,295
29481,1900
29522,1309
29591,491
29597,1344
29604,608
29660,252
29661,4960
29773,2474
29842,2013
29860,374
29870,3796
29915,3944
29917,1898
30046,1420
30053,4946
30071,906
30082,1475
30083,2307
30143,670
30147,3258
30198,503
30211,4666
30258,3581
30288,135
30311,4233
30383,5022
30495,3158
30520,3405
30531,1531
30597,2670
30692,2268
30815,2307
30819,2503
30916,3587
30979,3454
31067,1933
31132,2163
31140,3362
31155,3875
31211,4491
31212,1509
31293,1567
31337,4275
31400,3444
31467,652
31476,1138
31511,2282
31519,1808
31600,3294
31658,1174
31668,4228
31671,496
31683,2107
31693,595
31713,2951
31744,3709
31821,1551
31834,4150
31872,571
31958,4945
32003,1122
32011,3508
32050,1573
32124,3422
32170,3778
32235,2949
32279,4099
32379,494
32380,2813
32387,1092
32390,2004
32393,3143
32427,3196
32470,3131
32532,710
32534,13
32563,4724
32581,3907
32622,439
32631,2015
32664,3118
32674,956
32807,2016
32833,2943
32923,3814
32962,4957
32994,4054
33031,4846
33065,1389
33099,1602
33120,881
33150,5256
33195,4676
33213,3965
33224,5229
33291,4856
33335,2593
33369,1235
33424,4018
33428,751
33449,171
33476,3737
33498,2054
33533,218
33590,3302
33672,307
33680,814
33681,3489
33692,717
33707,1647
33734,4458
33762,3750
33772,625
33876,1514
33942,392
33946,4181
33953,2697
34118,753
34170,4858
34208,4790
34213,4793
34268,326
34301,4390
34309,4596
34333,4137
34343,1509
34416,1897
34465,4451
34550,466
34668,3674
34670,728
34683,5255
34697,3344
34706,5085
34738,304
34768,2906
34822,3393
34903,1191
34910,2372
35030,2306
35075,4644
35160,3350
35213,1908
35229,4950
35246,5185
35321,1786
35352,2413
35367,1172
35435,4835
35492,1505
35519,1948
35620,2661
35636,1013
35711,998
35785,3009
35840,831
35855,2604
35874,2017
36096,2702
36140,4752
36188,2143
36220,2439
36224,1974
36238,5046
36273,4142
36285,2098
36290,2333
36331,2251
36357,5082
36452,4369
36475,2390
36511,2048
36527,1716
36537,1928
36585,4305
36656,3670
36667,1665
36668,348
36669,408
36704,857
36718,2712
36759,3962
36807,1057
36904,4926
36923,259
36928,4795
37029,2096
37082,2019
37083,3316
37095,378
37159,1288
37166,1579
37174,4369
37264,130
37321,2504
37413,340
37432,890
37478,3821
37489,1636
37508,3561
37515,4851
37591,858
37626,348
37664,2812
37666,4489
37867,4547
37960,4959
38010,4002
38046,923
38075,4318
38086,4011
38196,3345
38246,2518
38253,4877
38352,1945
38392,2143
38468,1481
38503,4063
38522,4217
38583,2806
38626,2901
38765,727
38795,380
38803,1081
38804,1446
38837,4056
38899,4282
38910,610
38946,4865
38981,4828
39064,1732
39088,1655
39116,1970
39168,3633
39187,3847
39222,1110
39228,4260
39230,2394
39288,3410
39303,4511
39310,818
39387,1106
39394,4639
39478,3572
39490,3754
39547,1381
39611,3785
39650,3323
39664,4061
39715,2930
39768,2510
39807,3725
39837,3141
39875,1666
39971,3555
40003,4129
40078,4311
40083,1649
40094,629
40141,4312
40192,1549
40217,363
40316,2889
40333,2429
40349,2963
40392,4863
40393,2845
40397,793
40502,2039
40518,2769
40607,1277
40736,4404
40741,630
40780,3304
40789,3155
40897,1440
40911,4482
40968,904
40980,5126
41064,2228
41125,2418
41164,4181
41250,1677
41264,4150
41294,2407
41302,2551
41315,682
41401,3693
41425,3227
41455,3659
41488,1732
41610,3409
