"GiftId","TripId"
77,3093
118,3533
152,2908
155,3807
157,1586
167,4425
218,4846
287,5197
296,4478
302,3562
309,1070
390,3893
424,3247
538,4809
569,1295
576,1278
593,197
669,4991
725,3538
1018,3717
1035,957
1127,75
1134,680
1148,2909
1154,1779
1180,4393
1238,758
1294,35
1300,2345
1323,2332
1375,4416
1383,2028
1446,3367
1462,1060
1610,2555
1749,705
1759,3975
1798,2099
1820,3072
1852,555
1899,2767
1938,3418
1969,1529
2044,206
2099,3419
2205,93
2224,1263
2261,3625
2273,3897
2280,4106
2375,2873
2406,1350
2435,1669
2484,973
2573,1172
2581,1368
2670,4160
2720,2810
2727,1431
2852,29
2855,2840
2898,131
2920,40
2987,3643
2988,4050
3058,4999
3076,838
3110,2145
3222,1529
3335,2559
3374,4804
3376,4721
3401,4371
3411,2071
3422,3857
3441,2897
3448,2826
3495,3804
3502,3658
3530,1446
3531,1516
3655,1658
3715,5239
3769,1105
3803,1825
3821,4823
3832,1805
3860,2793
3881,1576
3901,2962
3973,1580
3994,3752
4050,2001
4156,3045
4177,101
4182,2784
4224,4968
4225,2091
4232,1742
4267,842
4376,748
4386,4673
4401,4100
4464,4629
4645,1191
4657,4512
4730,3233
4837,4493
4843,646
4889,2340
4904,2161
4914,1130
4936,3502
4963,1222
4970,3206
5047,1395
5050,4415
5109,2827
5113,2841
5153,2810
5158,501
5194,3671
5210,2334
5234,4785
5262,2126
5276,4756
5310,1326
5420,1268
5442,2626
5465,1694
5471,4428
5473,4644
5553,1785
5567,1623
5571,4242
5686,437
5782,4222
5892,2042
5934,3373
5937,42
6021,1615
6029,1312
6055,5116
6062,3770
6163,69
6174,2295
6278,5172
6288,741
6332,4097
6425,3698
6562,1684
6590,1399
6594,1886
6652,2357
6688,3793
6713,4829
6763,4744
6800,242
6863,1668
6910,4005
6968,3258
7021,2531
7110,1416
7115,5008
7236,2911
7293,4591
7328,5130
7459,2820
7629,1495
7735,428
7778,529
7779,1928
7808,2562
7845,2449
7865,766
7898,3796
7992,927
8027,1711
8041,1320
8047,3206
8050,4208
8136,2341
8251,2426
8265,3285
8322,2026
8398,3997
8443,5185
8467,3437
8471,3679
8503,3139
8717,3496
8766,3200
8800,697
8865,4149
8912,3551
8946,4637
8953,4916
9054,2646
9131,4758
9224,5154
9351,4471
9413,2223
9474,3023
9478,2744
9510,3463
9525,409
9543,880
9601,5250
9616,5050
9639,2844
9678,2081
9847,5079
9886,3306
9896,692
9963,2574
10002,1248
10141,1352
10229,4076
10235,4413
10299,781
10337,4478
10339,2336
10344,4068
10397,2668
10506,2040
10539,2576
10557,4737
10683,3375
10692,734
10740,1890
10802,4207
10834,1852
10870,3112
10882,952
10948,656
10966,5060
11002,4053
11004,4422
11064,1863
11071,4682
11091,3849
11142,389
11155,1643
11211,3176
11234,1330
11350,817
11397,2978
11427,1362
11439,1973
11591,4453
11605,4269
11624,2524
11632,649
11645,4756
11677,784
11683,687
11802,419
11842,2830
11925,2392
11943,1484
12074,3137
12094,2552
12104,5177
12127,186
12205,2863
12227,3926
12240,2399
12265,2738
12285,2331
12305,2429
12317,1259
12339,2506
12404,2169
12436,3159
12484,3464
12530,3452
12695,554
12773,3612
12826,4239
12872,140
12998,4775
13030,1855
13042,3305
13058,3018
13078,2952
13124,2429
13157,746
13226,3071
13292,1128
13318,1209
13335,1184
13402,2887
13478,1969
13539,5014
13550,937
13562,3948
13572,948
13743,4295
13783,333
13827,1222
13921,4898
13932,1540
14020,4424
14032,4055
14060,867
14119,235
14146,3286
14237,4484
14301,4846
14327,2699
14331,3603
14449,2371
14472,2038
14473,1253
14545,5168
14558,1010
14691,1013
14709,2734
14727,4863
14784,1460
14816,2740
14848,2053
14850,2622
14862,2872
14955,2696
14971,4913
15082,5126
15252,413
15284,1304
15299,239
15310,416
15351,2698
15380,5173
15415,2923
15563,3430
15609,822
15678,3489
15686,2508
15704,1084
15735,3851
15787,104
15815,47
15846,389
15861,2630
15890,4664
15904,113
15933,2925
15943,2024
16024,4754
16028,1040
16072,2233
16089,3518
16146,4021
16215,32
16279,1347
16283,1028
16336,3137
16343,5226
16386,1767
16443,5100
16580,3708
16634,3226
16682,5044
16699,330
16704,5167
16716,2820
16731,3514
16752,1107
16775,2761
16777,1197
16870,3299
16876,1626
16934,53
16944,1780
16949,644
16960,4344
16985,994
16999,2541
17131,3748
17338,5223
17369,4854
17411,1671
17413,1749
17485,998
17505,2453
17573,1444
17649,1141
17760,3878
17793,5249
17857,2540
17871,4907
17943,4605
17968,1880
17989,3245
18034,3560
18043,3064
18065,2401
18067,4920
18111,3891
18132,3868
18154,1462
18168,4857
18240,694
18248,835
18272,1437
18323,594
18325,3872
18332,906
18360,1542
18378,4759
18411,705
18435,3020
18472,3125
18487,1186
18505,4304
18523,2779
18525,3173
18533,1595
18562,447
18602,4695
18676,707
18726,2623
18755,1473
18820,1156
18826,4818
18842,392
