"GiftId","TripId"
24693,2767
56838,5000
18929,2804
58767,991
28466,991
49156,1238
68988,101
86072,1168
3502,1790
87710,1880
28732,281
85167,2556
72724,3686
13550,1493
65879,1760
42709,1488
44063,2390
58720,2010
61693,2092
60453,5220
72889,826
71004,4268
84268,80
42861,2333
27662,4812
98343,2472
4267,826
30288,1140
16283,2301
31140,3003
87588,3003
81764,1612
89580,3281
59107,3686
75036,2301
95769,5159
88727,853
39971,1238
52911,3250
58060,5070
55153,2274
78721,1142
55115,1612
80359,1839
66518,1142
569,4308
99342,3234
59339,1450
99823,4680
49860,2629
24181,1485
96199,656
77311,809
11002,2504
29912,348
95424,3203
90523,4308
52203,5200
98066,3203
52767,3451
28376,2504
40083,2305
49851,2147
92259,183
49680,4308
46056,4717
4182,2045
43524,4680
70858,2147
46114,4218
18487,573
95768,4308
19000,4669
62570,2067
15678,3775
33369,824
24068,5076
16699,4712
30053,4669
58567,2107
20990,2147
64492,3203
71508,809
74125,355
96368,3651
51294,2045
31744,440
74060,5089
5686,5121
14146,952
15016,1488
91369,4133
56013,5169
66856,935
65322,5166
3874,1140
42053,2068
47837,2531
91054,4028
82059,3772
4434,4717
88362,963
66501,1593
39478,1766
32807,1172
82632,2913
82999,4956
13318,4217
85871,4222
84890,4163
55664,808
63007,1903
60741,2610
85781,3135
99379,3948
46892,4956
52367,3159
74122,3330
15904,3082
13562,228
46492,2966
6968,2531
89638,2921
32113,4520
6721,935
23870,3592
19830,274
33150,3082
95337,4902
85054,843
31211,700
37867,2913
60585,2056
11427,54
6373,5076
88736,3676
18049,2369
76191,1172
41315,1756
92351,853
76277,2056
81966,4770
89316,3856
89971,700
81078,1839
95399,3003
70296,3856
15293,2132
40126,1790
92335,573
390,2028
15332,3434
97918,4163
91987,4222
69866,4734
1446,3349
45815,3676
25512,1987
66457,843
35620,292
52079,2938
45712,1079
99980,3416
69485,3966
89824,4412
40333,4597
25401,3177
37478,4734
70031,4938
19773,3978
99013,2610
36928,832
10344,2080
58355,3695
4551,5050
50351,2629
72084,241
16614,4477
74702,2028
29134,2921
14640,853
6688,3782
8047,2187
96724,5095
74479,241
82613,649
7808,626
4970,3978
11677,1175
49003,3349
59900,2489
49226,277
83043,920
32631,2455
38182,3883
60187,4707
78143,3177
15082,69
97447,440
59639,3281
82883,2306
18930,1061
55221,3333
92206,2882
30495,989
34868,3226
92303,1883
78924,2486
1300,1119
4645,1362
43731,2045
79915,2848
43233,5123
33449,2998
60694,241
84977,4126
60509,3483
95036,4737
7590,3250
89093,4938
21723,1883
61303,817
90546,3142
93551,959
66728,4938
20548,1929
55690,3142
54374,1438
16279,5060
74934,2455
34268,150
17857,3182
30071,3091
4904,1393
56265,899
94235,2342
50591,5072
53155,3748
21674,4921
76270,2847
52450,150
44290,3411
95653,44
90838,1352
57134,1061
87452,4737
26551,1893
8912,1883
98302,5154
43745,277
3530,3350
98712,4707
65292,636
69567,1893
36733,2092
66417,1318
80403,3276
29402,3457
71417,1347
79143,4785
11591,4166
89137,2845
94415,3365
536,1383
77988,4166
90204,3158
19243,3798
28074,4125
59144,3349
87086,1064
85122,5154
76236,2455
99449,3091
25010,4166
89513,2360
73960,4097
49338,281
1798,4097
95171,1247
62334,1934
47889,1450
30147,2847
53776,722
3531,3326
47339,4207
50930,2171
53882,4138
73296,1643
98046,3411
34910,4888
18525,927
86920,295
41455,4166
99213,3411
32833,3969
15815,1730
74882,4308
60129,1730
8207,1277
16876,3930
62424,334
96280,3299
50329,3500
36643,1738
18335,3008
13402,1643
14955,1247
12305,767
94616,266
38774,3186
50606,355
94869,2958
1108,3842
31671,3136
39292,4412
83578,4189
15252,881
67397,915
2658,711
42786,3136
47659,576
56566,3034
38030,2045
29436,2045
22909,3746
75018,2152
8865,711
3821,1456
44020,1636
52741,870
24570,2458
82138,281
96956,2601
80910,1877
86494,688
24967,1021
69319,2147
45066,3186
89805,3781
32372,1393
87181,883
30806,3003
71772,2342
52761,2283
24694,3153
13124,5102
30699,241
13295,2360
4492,3342
30873,2306
12900,1335
33749,883
59939,3073
50174,5032
50592,3731
99077,79
41971,2920
89821,1561
26666,375
36585,3292
12505,2237
93599,609
47004,358
33065,1735
6176,4466
82413,240
41762,5042
78685,775
16089,5216
39738,1645
61350,1393
16072,4839
36757,4138
90435,2930
18858,473
77987,2458
55906,2804
6035,4205
8326,3856
66465,4839
4728,5169
23810,496
59154,1398
31091,1856
88936,3734
88082,3182
86407,1011
75599,2670
41371,2537
98715,4956
96578,3768
52063,1374
59807,599
40269,2301
55003,3170
14944,4342
11698,1270
91040,4517
93610,2067
87615,1064
94016,3055
53712,4944
32894,959
68838,2353
65813,722
58151,1061
84393,2680
26016,2187
12839,2720
84563,5084
82093,4670
3004,34
84378,2353
32628,1766
6727,3958
87344,5089
63655,2472
89384,132
1311,257
88832,3203
9757,2067
87203,2472
71060,3781
71345,711
83275,3425
26881,1596
35533,2854
49261,4028
91302,3194
65578,1976
73156,2425
78908,4419
62146,4212
68493,1277
43748,5032
52689,5123
82544,5123
70503,4097
47863,4717
61882,3566
71931,5042
76645,4909
15785,3135
56739,832
20844,3073
93357,899
95980,1987
42965,3234
89916,3292
91698,4517
66496,268
74382,3566
45170,2479
8859,3008
88675,3958
25971,3434
93301,870
85418,1238
80491,2092
73775,4166
86148,1661
52778,2056
64900,2147
72569,3411
53727,1503
60887,3177
71526,3748
85731,358
96274,3775
11992,4520
51824,2948
70046,5070
28692,870
7430,1456
58739,2382
7733,1738
83352,3746
68731,4110
81547,3649
76217,2663
68923,3883
24075,1318
75706,5145
91862,4091
43617,44
28757,927
34276,2550
57613,2299
41398,3073
75166,3190
16152,2346
50277,34
16065,1839
59823,3748
92749,5139
83536,155
30448,4465
65020,3676
59,886
69051,2367
73383,1375
84794,5064
94646,2115
70761,2522
52236,1354
203,5070
55777,3350
44145,960
42673,334
7120,2281
65370,2986
8833,1711
40618,5042
5298,5050
65614,3649
17915,348
14548,1398
58353,4570
83831,1643
59409,4189
57392,2990
76733,3694
13322,3625
67431,1242
20682,2521
38557,4712
38455,1674
20559,4189
74037,1375
9229,1661
24864,3676
65898,3883
31545,3151
50704,824
16203,4179
49376,3333
78525,3276
10243,4707
88516,1372
55094,2486
80531,5123
24121,1643
55364,5109
61875,3041
58757,886
81048,2382
25911,1976
36123,2010
91336,826
62799,2045
96631,1360
78697,4212
65169,2240
57389,3005
51852,5233
45485,2644
82316,3731
16361,1312
17812,2360
27722,2041
87304,3073
80951,440
49430,3203
68892,1738
17023,5243
31182,3349
93654,2758
73222,3226
68999,4713
48829,3191
37291,3055
19409,3781
80381,2028
97020,3898
29412,3326
45843,4829
73721,1609
88949,4205
51971,4899
10044,5169
58671,3041
2373,3135
84481,2140
94296,5154
400,4405
15940,3151
28245,5123
9042,5035
96140,1128
40349,1033
11007,656
32422,2994
63791,292
2501,4785
2342,100
51362,355
29862,2080
29430,4205
56150,3804
97122,3930
50336,2758
47991,870
42672,4583
51439,1711
5741,2913
82882,2305
84062,3958
88077,4521
38049,470
24980,2967
30400,1079
78627,1008
80358,44
23825,3748
43138,883
93682,2938
3771,808
12399,1011
76053,3998
36435,2488
47488,4133
86158,1929
2648,5233
15747,1880
89579,2690
62318,2610
99502,1738
41110,4477
33444,3746
59466,4914
24593,5121
74304,4068
9830,2342
95982,4179
46920,334
24334,4268
73621,449
14369,3734
45899,2817
13150,1493
93167,2537
14532,843
68859,4812
86655,4670
82064,320
45341,2974
29648,5166
79188,132
55037,1384
38550,2065
32858,4713
40147,4170
16349,366
93171,68
7050,2382
94315,881
95979,4068
62116,2910
20,1674
27317,908
37470,4268
18792,2845
66342,4902
12050,2531
37034,5139
49918,190
32011,4201
7292,4984
72217,1238
2741,1335
60170,3395
24525,4091
29980,5060
29172,5089
51794,2305
29511,3250
94544,2220
22384,4201
94625,3034
25037,4308
63551,1021
6859,1347
47166,1263
58672,3135
86000,2274
65238,2913
13670,4466
5377,100
29001,5064
39844,1503
12919,3856
36320,2921
43522,54
48021,1053
41018,4388
21365,3158
30623,5220
57476,4520
3010,2040
