GiftId,TripId
77,494
118,4048
152,2627
155,3190
157,1379
167,653
218,3159
287,3957
296,1019
302,4862
309,908
390,331
424,1517
538,2035
569,4567
576,163
593,4742
669,5150
725,5235
1018,2079
1035,339
1127,4684
1134,1915
1148,1576
1154,2462
1180,3891
1238,380
1294,63
1300,2401
1323,3736
1375,2769
1383,325
1446,600
1462,2886
1610,3190
1749,514
1759,1488
1798,3773
1820,279
1852,2493
1899,4307
1938,1130
1969,816
2044,2625
2099,1975
2205,252
2224,3777
2261,4510
2273,3627
2280,275
2375,4043
2406,559
2435,1366
2484,1992
2573,2298
2581,865
2670,3774
2720,3235
2727,4117
2852,1606
2855,1944
2898,659
2920,3097
2987,1421
2988,3715
3058,4235
3076,3307
3110,2116
3222,816
3335,3936
3374,3617
3376,1963
3401,4961
3411,4579
3422,5251
3441,3651
3448,464
3495,2739
3502,2139
3530,1152
3531,3522
3655,871
3715,5046
3769,4135
3803,2180
3821,2070
3832,3004
3860,4994
3881,2736
3901,1595
3973,4894
3994,879
4050,4368
4156,4771
4177,2098
4182,4851
4224,471
4225,569
4232,3091
4267,379
4376,4468
4386,1961
4401,937
4464,1579
4645,2877
4657,3069
4730,4099
4837,3628
4843,1396
4889,2759
4904,1464
4914,3605
4936,2567
4963,1285
4970,59
5047,3195
5050,1983
5109,4271
5113,4020
5153,3235
5158,5253
5194,2059
5210,1592
5234,3785
5262,1016
5276,3724
5310,2433
5420,4437
5442,2964
5465,4958
5471,1824
5473,958
5553,3812
5567,5024
5571,4357
5686,1754
5782,4326
5892,1139
5934,2545
5937,2283
6021,3084
6029,1012
6055,1463
6062,3769
6163,485
6174,1639
6278,4609
6288,1339
6332,562
6425,4837
6562,2072
6590,2123
6594,1498
6652,1727
6688,1179
6713,739
6763,5128
6800,2176
6863,3713
6910,158
6968,4381
7021,3062
7110,1950
7115,4145
7236,2166
7293,2772
7328,2871
7459,1063
7629,4455
7735,5051
7778,4524
7779,2498
7808,2061
7845,2667
7865,3398
7898,2577
7992,4786
8027,1981
8041,3507
8047,3928
8050,4209
8136,4144
8251,3249
8265,3406
8322,5083
8398,2784
8443,3437
8467,1481
8471,4906
8503,4942
8717,4083
8766,208
8800,4498
8865,3116
8912,5240
8946,638
8953,486
9054,1483
9131,1088
9224,3404
9351,445
9413,1947
9474,3884
9478,364
9510,4010
9525,3907
9543,530
9601,543
9616,685
9639,2117
9678,626
9847,3956
9886,3814
9896,1504
9963,859
10002,1560
10141,2457
10229,2702
10235,2132
10299,2723
10337,1019
10339,373
10344,2234
10397,3392
10506,2622
10539,3047
10557,3862
10683,2932
10692,2541
10740,4942
10802,1238
10834,4368
10870,3858
10882,20
10948,1925
10966,303
11002,1542
11004,3436
11064,5173
11071,962
11091,4803
11142,1007
11155,4437
11211,546
11234,670
11350,1162
11397,4508
11427,3193
11439,831
11591,312
11605,826
11624,3022
11632,5161
11645,5021
11677,462
11683,1681
11802,77
11842,4360
11925,4682
11943,2662
12074,4162
12094,962
12104,807
12127,486
12205,195
12227,266
12240,314
12265,1855
12285,3063
12305,4954
12317,227
12339,3340
12404,4749
12436,309
12484,1550
12530,3474
12695,3915
12773,2869
12826,2371
12872,5264
12998,1961
13030,3585
13042,4213
13058,1320
13078,643
13124,4971
13157,2487
13226,4761
13292,5189
13318,4813
13335,805
13402,5012
13478,3085
13539,2386
13550,2343
13562,1241
13572,2520
13743,3643
13783,1198
13827,1285
13921,4346
13932,236
14020,157
14032,439
14060,4790
14119,5227
14146,3020
14237,2796
14301,4662
14327,36
14331,3207
14449,4901
14472,4565
14473,2507
14545,525
14558,1271
14691,2274
14709,3820
14727,3529
14784,836
14816,3531
14848,1785
14850,3595
14862,1639
14955,3186
14971,4246
15082,2054
15252,587
15284,4165
15299,4339
15310,4900
15351,2165
15380,4010
15415,4408
15563,2902
15609,1479
15678,3946
15686,4151
15704,3852
15735,2980
15787,4869
15815,97
15846,1007
15861,589
15890,3396
15904,2199
15933,3053
15943,3771
16024,2455
16028,4978
16072,286
16089,1892
16146,782
16215,4996
16279,1868
16283,3543
16336,634
16343,1873
16386,4443
16443,1184
16580,3210
16634,5179
16682,1783
16699,2556
16704,3061
16716,368
16731,791
16752,4885
16775,2275
16777,4002
16870,2521
16876,1336
16934,2347
16944,1312
16949,1860
16960,87
16985,2301
16999,1974
17131,4990
17338,2193
17369,3796
17411,961
17413,5073
17485,571
17505,77
17573,4306
17649,5113
17760,79
17793,4766
17857,3499
17871,2228
17943,2479
17968,4831
17989,1584
18034,4018
18043,528
18065,2582
18067,2921
18111,4375
18132,1644
18154,2341
18168,2432
18240,17
18248,170
18272,265
18323,5056
18325,438
18332,2759
18360,4562
18378,816
18411,2005
18435,1187
18472,3289
18487,1977
18505,4801
18523,1621
18525,1065
18533,271
18562,4072
18602,2196
18676,3900
18726,1817
18755,1414
18820,619
18826,2625
18842,405
18872,5
18878,195
18929,2343
18930,4734
19000,4975
19005,4931
19053,4341
19095,1289
19151,1592
19181,3938
19243,482
19281,4533
19286,713
19289,1070
19293,4174
19604,5116
19678,2995
19773,5147
19785,4093
19830,2063
19867,1790
20000,5156
20044,2853
20089,4178
20106,4500
20126,1656
20158,4183
20159,156
20217,4464
20259,2352
20266,4342
20302,4273
20393,691
20397,2339
20525,2456
20548,4220
20592,1427
20660,2283
20685,1789
20713,2317
20768,407
20805,167
20825,364
20833,4607
20865,3249
20866,2326
20959,89
20990,1231
21099,3652
21130,3980
21155,743
21159,3774
21182,3976
21226,1873
21294,4530
21336,3769
21343,4379
21674,1971
21723,5240
21785,418
21882,1426
21917,1683
21992,2413
22046,1504
22093,276
22160,956
22173,5133
22242,1016
22339,4683
22357,2442
22384,2426
22389,4899
22452,1749
22503,34
22510,2652
22614,3700
22619,1653
22688,1688
22691,2439
22747,912
22845,1880
23003,309
23008,779
23018,1135
23082,640
23105,1676
23134,471
23139,26
23199,2541
23210,1992
23250,2020
23313,1910
23355,2943
23431,3388
23632,1609
23638,5241
23664,1388
23686,1550
23690,385
23751,2971
23810,3834
23813,3099
23817,3952
23846,2524
23870,3762
23962,4536
24020,2894
24068,641
24071,455
24080,1143
24096,314
24135,4815
24173,3863
24181,3294
24212,3374
24226,2894
24359,5241
24377,1050
24463,2598
24471,4218
24539,1956
24570,428
24587,4901
24605,5121
24618,1539
24621,3347
24664,2680
24693,441
24694,202
24701,3681
24794,5176
24842,965
24847,1301
24937,992
24941,1763
24983,3120
25010,312
25028,1649
25156,5199
25185,1508
25276,3151
25305,3781
25336,4261
25375,898
25401,3299
25502,3149
25512,4470
25762,1676
25801,2824
25825,371
25874,4300
25959,4040
25982,3721
26053,4657
26190,2637
26298,2378
26359,3500
26395,608
26398,3710
26520,3245
26543,5228
26550,4776
26551,2721
26627,4691
26777,4633
26802,2281
26808,501
26819,2977
27005,144
27010,3716
27085,2449
27100,1721
27115,2487
27142,3237
27148,1035
27266,632
27338,5220
27405,2354
27506,4164
27612,1223
27645,3440
27662,1857
27689,3715
27717,3172
27732,217
27758,1339
27768,3591
27778,1271
27842,66
27862,4003
27958,4638
28033,3446
28061,4104
28069,717
28073,705
28074,3058
28181,855
28337,2419
28376,3540
28428,848
28454,496
28455,2211
28544,2831
28568,3727
28626,4517
28700,5095
28714,1211
28719,1423
28732,64
28836,2079
28837,1113
28862,2408
28903,2039
28942,3270
28992,2693
28996,4537
29009,2149
29037,632
29109,4356
29198,881
29254,4309
29258,1423
29318,2041
29328,4478
29396,5171
29402,2974
29475,494
29481,3797
29522,3695
29591,2685
29597,2116
29604,1655
29660,1836
29661,4499
29773,2986
29842,405
29860,1276
29870,1630
29915,1479
29917,2283
30046,3042
30053,4975
30071,4281
30082,4834
30083,2614
30143,983
30147,4198
30198,1849
30211,4008
30258,2103
30288,4817
30311,1397
30383,2382
30495,3867
30520,2459
30531,4276
30597,353
30692,2650
30815,2614
30819,4064
30916,3404
30979,2213
31067,4345
31132,2761
31140,369
31155,5229
31211,4161
31212,873
31293,4070
31337,2978
31400,2925
31467,4263
31476,1005
31511,3392
31519,1013
31600,2001
